Edad,Genero,Promedio_calificaciones_semestre_anterior,Asignaturas_reprobadas,Asignaturas_aprobadas,Numero_semestres_matriculado,Asistencia,Distancia_universidad,Trabaja,Frecuencia_consumo_alcohol,Consumo_tabaco,bica,trica,Desercion
24,1,4.622618248552932,1,1,5,97.57788185489326,19.37783679069118,1,1,0,1,0,1
27,0,1.0339367448305392,1,5,8,36.91361938092045,6.986374384554451,0,2,1,0,0,1
20,0,12.800059336738274,2,4,2,35.719233399304485,4.702812859549179,0,0,0,0,0,0
24,1,4.4940235394536,0,1,7,34.40916178494421,20.502882454718115,0,1,0,0,0,1
29,0,3.60020874945447,0,1,4,52.054383730485846,17.810538597261996,0,0,0,1,0,1
27,1,1.7711116844648278,3,5,9,44.06648834242935,22.644823750869936,1,1,0,0,0,1
26,1,2.0661791424803133,2,4,1,87.99146267270145,9.283877293385471,1,2,1,0,0,1
21,0,11.693414008851775,3,1,7,50.55207917234903,13.439149691465698,0,1,0,1,1,1
29,0,13.76415731733191,2,1,6,50.77578381885688,12.164150289912554,0,2,0,0,0,0
18,0,7.94757976928802,4,4,8,13.83715947205566,29.522683918995426,0,0,1,0,0,1
19,1,9.597941631841465,1,3,5,98.27395409103859,8.767468702181636,0,1,1,0,0,1
18,0,13.719354719659682,4,1,1,24.99728908688297,8.844517150403007,0,0,1,1,0,1
29,1,0.34759580370959275,2,2,1,7.336406745960266,10.636446264858222,0,1,0,1,0,1
22,1,6.462613141405571,1,4,9,66.31462489752089,16.937822438709645,0,2,1,0,0,1
22,1,19.461954961406928,0,1,10,59.53663701568727,7.569682327912357,1,1,0,1,0,1
28,0,11.602244593909361,0,5,6,41.514565399274574,27.458698211378216,1,1,0,0,0,0
24,0,5.0844915979498655,3,6,10,42.2192233880678,7.970566945987905,1,2,1,0,0,1
26,1,10.434600932724262,2,2,5,78.50639210464311,26.87447194680584,1,2,1,0,0,0
26,0,6.853069762418307,2,6,1,19.571264009964906,3.1042519093975396,0,2,1,0,0,1
20,0,10.644899776525982,0,6,6,82.02533189448897,19.69688107198957,0,1,0,0,0,0
20,0,2.5148302361329766,4,1,6,64.87471138950181,27.20956555314731,0,0,0,0,0,1
20,1,2.6542930763855477,1,2,3,41.89697737795244,5.062483151946886,0,1,0,0,0,1
21,1,2.870847240787857,4,2,8,45.80286165838686,29.04980880297765,0,1,0,1,0,1
25,0,18.796395838536835,4,3,1,25.66472071860958,13.586500812465351,1,0,0,1,0,1
23,1,14.657978366826836,0,6,1,75.21143326969748,28.371453253230733,0,2,0,0,0,0
25,0,3.247637893246418,0,2,6,51.287474230526776,20.30460130890141,1,1,1,0,1,1
18,0,3.766981675312029,0,3,10,32.08545427498436,9.047606096206547,0,0,0,0,0,1
25,0,14.616589497417527,3,4,1,59.60501157609502,5.6490757475131925,1,2,1,0,1,1
21,0,3.1232768958434787,4,3,6,99.5734452051323,9.11205138675298,0,2,1,0,0,1
28,1,4.691225866696573,2,5,1,43.52622796565539,2.7905222778802496,1,1,1,1,0,1
18,1,19.26693665640798,1,1,6,92.06914007786196,4.316038990299893,0,2,1,0,0,0
25,1,5.106130494568637,3,4,3,34.50168399245661,3.1398132103944345,0,2,1,0,0,1
21,0,13.232647007422935,2,4,8,5.4732706924985886,12.688306312246732,0,0,0,0,0,0
23,0,19.57262574801061,4,5,6,20.424210636842886,23.867351287727594,0,0,0,0,1,1
25,0,7.4859353427958535,0,3,1,41.86951433276842,4.241506626490206,1,2,0,1,0,1
21,1,0.3503198172412447,4,1,5,21.963492859456903,3.909612995170076,0,0,0,0,0,1
20,0,4.882945808447485,1,3,8,0.02270382182555375,19.302868485519923,1,2,1,0,0,1
26,1,16.61754382683411,3,2,3,91.50015377475272,5.915489459041988,0,1,1,0,0,0
20,1,17.292176719100734,3,3,6,84.3879411230929,2.9283011432697483,1,0,1,0,0,0
26,1,15.370387290475824,1,4,5,74.22922314869471,5.005457346167329,0,2,0,0,0,0
30,1,2.2621963815314605,2,1,6,16.781459564602862,27.711941876303282,0,2,0,0,0,1
19,1,15.910207433928063,2,3,10,12.036357620998606,24.644137583285726,1,0,0,0,0,0
19,1,18.373555939870087,3,1,1,6.760474947238315,10.621936870652823,0,0,0,1,0,1
19,0,12.012190850924721,3,1,7,72.40291887729212,19.674623019821784,0,1,1,0,0,0
23,0,18.817507126761296,0,2,9,92.88079606878853,16.118270210041143,1,2,1,1,0,1
20,1,16.53677767423755,2,2,2,43.053582091303696,20.313727904476917,0,1,0,0,0,0
30,1,13.339430339818145,1,4,10,11.914067199604816,20.48013457388278,1,1,0,0,0,0
26,0,11.543704734234963,2,5,5,51.23928207321066,18.862020451799786,0,1,1,0,0,0
21,1,6.97147334483941,0,1,10,34.88319074586301,7.983041056119258,1,0,1,0,1,1
18,1,3.1857489048561027,3,5,4,37.48249243499977,1.1701926228845438,1,1,1,0,1,1
21,0,12.099078453810817,3,4,6,62.13306241557073,13.667003459703263,1,0,1,0,0,0
18,1,6.362231072362389,0,1,6,71.87181132622024,26.729216540721115,1,0,0,0,0,1
22,1,17.328773350552908,1,1,2,11.060359887316086,17.084917755557278,0,1,1,0,1,1
21,1,19.86673874717257,3,6,2,3.5590230806476386,24.97173125105724,0,1,1,0,0,0
25,0,15.04855525231145,4,5,4,99.43303026857149,29.748730288836846,1,2,1,0,0,0
25,0,1.809633905741015,3,3,1,23.272834891555185,4.908486124148288,0,1,1,0,0,1
24,0,5.773711910612763,4,2,9,5.383052490845907,20.75332917425947,0,2,0,0,0,1
20,1,2.1821926353149945,0,3,7,18.987532909591998,20.22880721100074,0,1,0,0,0,1
18,1,13.010232955834315,0,5,7,3.895784634846422,29.398663420748353,1,1,0,0,0,0
18,0,15.303817291115694,3,2,3,39.181089461717164,29.56802201858401,0,1,0,1,0,1
29,1,18.513496617614237,2,3,3,80.24017844513243,20.600358351723884,0,1,0,0,0,0
28,1,8.763446928239754,4,6,1,34.124444975772064,7.308443759465828,1,2,0,0,0,1
20,1,18.027512991768887,1,2,3,44.418340687836654,23.95667514391797,0,2,1,0,0,0
23,1,17.55782318082655,3,1,3,67.55867735674389,3.210874026331143,1,1,1,0,0,0
24,1,6.343914335307971,1,3,4,50.889407006988016,23.42097912514886,1,1,1,0,0,1
23,0,17.37801251081142,3,2,4,86.14456860213242,27.30588372434089,1,2,1,0,0,0
23,1,7.513445037634529,2,6,3,86.60356750457565,11.485001843053057,0,0,0,0,0,1
23,0,5.937385491205616,2,2,10,0.9910695491153643,18.919058849492416,0,0,1,1,0,1
30,1,12.981493175887861,2,2,8,77.80463064831991,12.90428196290479,1,0,0,1,1,1
20,0,6.567624557701621,2,6,8,46.073360024167386,13.132951649643854,1,2,1,0,0,1
23,1,12.604174966582883,0,3,1,98.88405413036631,9.311126673243601,1,2,1,0,0,0
25,0,12.196636109973891,0,4,7,48.323207587543514,22.86388861350974,1,0,1,0,0,0
28,1,11.268778546969177,4,3,2,98.68959453882975,28.085296924995156,1,0,0,1,0,1
28,0,7.608394084655954,1,5,1,75.45693612057366,28.222525777033834,1,1,1,0,0,1
19,1,10.969994433029536,3,6,3,24.860488461330633,5.243438546248015,0,2,0,0,0,0
22,0,11.929709499708432,3,3,4,53.83949792869577,26.242309489696982,1,2,0,0,0,0
18,1,10.913737769909469,0,2,6,99.21356394785828,22.122943242813665,1,0,1,1,0,1
29,0,8.888389055024032,3,6,10,85.75306077519237,7.585122020708678,1,0,0,1,0,1
18,0,0.2933411409252762,0,1,5,9.73668937912211,2.0185383876454366,0,2,0,0,0,1
22,1,11.741234154023019,4,3,4,70.6371996809996,8.03991800653134,0,1,1,1,0,1
29,1,3.368887702854393,1,6,8,34.5579585870813,27.36624710344577,0,0,1,0,0,1
30,0,12.851519378943792,4,3,4,0.6982261880348117,18.99536024687317,0,2,1,0,0,0
20,1,15.18688655845732,2,6,10,40.34809690269996,21.631639826936155,1,2,1,1,0,1
21,0,10.00890618261483,2,2,2,23.47544217249713,7.714570533272875,0,1,1,1,0,1
20,0,10.847273299594766,2,1,3,81.88692705204716,21.581644667244607,1,1,1,0,0,0
18,0,19.029571193319825,4,1,6,33.733060884576545,0.8436451883377127,1,0,0,1,0,1
18,1,16.943347227451483,3,5,8,82.7523693953817,11.259640373190415,1,0,1,0,0,0
29,0,18.2847303190294,1,6,8,0.05979388347953085,18.802600456269936,1,0,1,0,0,0
29,0,16.275325766391727,2,3,9,30.781915002611914,4.382896966239606,1,2,0,0,0,0
30,1,2.1783668369346287,2,1,7,24.116521430776196,24.690107233408042,1,0,1,0,0,1
22,1,2.979837119403894,2,1,2,23.3567361068611,7.0509389643575595,0,2,0,1,0,1
23,1,10.532475945379192,1,4,8,6.81866197654627,19.568433384553387,0,0,1,0,1,1
20,1,4.921393175959965,2,4,7,18.712427041050173,12.15591427725989,0,1,1,0,0,1
29,0,9.533909500823183,1,1,8,55.55495698856199,17.881307864329415,0,1,0,0,0,1
26,0,7.887306476367004,2,6,3,29.13610728377445,3.223516578867244,0,2,1,0,0,1
22,0,10.988284768609066,4,5,7,41.73947823291479,0.5073839976482197,1,1,0,0,0,0
25,0,14.937514322716455,4,1,10,37.68668803471885,27.286932821409035,0,2,1,0,0,0
30,1,14.309818141985488,1,2,9,87.59049249998945,8.088900263015484,0,2,1,1,0,1
18,0,10.424682649706687,4,3,3,90.52989990105155,24.590310083413772,0,1,0,0,1,1
22,0,16.447868376341162,1,5,10,49.295697165586006,29.980509014166007,1,2,1,0,0,0
20,1,8.617241830760667,4,2,6,33.01559503156044,6.342937739967335,1,1,1,0,0,1
29,0,17.93428579680245,4,5,2,10.680070400236364,7.955122235500668,1,0,0,1,0,1
18,0,1.4256054011032782,1,2,2,95.3402879382095,19.88579362903997,0,0,1,0,0,1
21,0,19.09320060066615,3,3,5,6.022694490029745,28.963459038018637,0,1,0,0,0,0
30,0,13.093861628626964,4,3,5,29.765027756828044,27.47443044572232,0,1,1,1,0,1
22,0,7.601490178744106,2,4,7,29.806620117000413,15.086265601967547,0,1,0,0,0,1
24,0,3.943082531457547,3,6,2,32.04012861402149,23.85330847580174,0,1,1,0,0,1
18,1,9.583664588871999,1,2,7,16.428684327240926,4.072375592997032,1,0,0,0,0,1
20,1,3.8911664637060195,3,4,5,78.31614309236971,29.32314552612037,0,2,0,1,0,1
19,0,3.326632154862843,0,2,6,12.249786196598922,28.930597021079596,1,2,1,0,0,1
26,0,12.347035148259485,0,4,8,63.49066591531628,4.911868736375129,0,0,1,0,0,0
27,1,10.461694491635694,4,3,10,12.384602670581746,8.982693744093199,1,2,0,0,0,0
23,0,13.401920692218834,4,5,4,7.053563759295656,3.004649925203008,1,0,1,0,0,0
27,0,18.592117548439784,2,4,7,90.94295036858765,8.151527966945391,1,2,0,0,0,0
20,0,10.645204266780803,3,2,6,19.01287663187057,24.4786736824562,1,1,1,0,1,1
25,1,11.618641065255954,0,2,10,82.12501545597043,11.349468214957785,0,1,1,0,0,0
25,0,1.7925267830988423,4,6,2,54.46308711071358,2.6519090144027513,0,1,0,0,0,1
19,1,14.35271571817259,3,3,8,7.78565196087696,10.266765743367136,0,0,0,0,0,0
23,0,7.998104136083124,4,2,10,95.54481914380675,29.441500027238405,1,0,1,0,0,1
24,1,19.534504773251577,4,1,9,24.696116699189254,18.890507857776086,0,2,1,0,0,0
19,1,16.463480311913205,0,5,5,85.96453453526065,12.484828392184733,0,2,1,0,0,0
28,0,10.449620810322367,0,4,10,16.88100057845642,4.9961554049181,0,2,1,0,0,0
27,1,2.464453083443321,4,6,4,85.39428821418528,29.585303918510842,0,0,1,1,0,1
19,0,17.188315865611784,1,5,6,1.3228812905293985,24.625470277893864,1,2,0,0,0,0
27,1,15.995621908480434,4,3,8,51.178045656948065,8.444319073527582,1,1,1,0,0,0
18,0,3.6917025907406598,4,6,3,76.94425794215569,2.1020608716356834,0,2,1,0,0,1
25,0,5.9055657844062015,2,4,10,93.47955174927833,1.698766721326741,0,1,0,1,0,1
18,1,15.868145162956747,2,4,1,90.92021362064871,3.611344485166015,0,0,0,0,0,0
26,0,3.7045689309481933,2,1,4,81.96248695476449,17.42305750843265,1,1,0,0,0,1
28,0,18.355049783427546,1,3,4,88.8191349661304,27.862902636164772,1,1,1,1,0,1
23,1,8.490548503927238,1,6,1,19.92196858370765,14.902302840179534,1,1,0,0,0,1
24,0,1.7407792517531728,4,6,9,28.418429571172876,25.288364473685913,0,0,0,0,0,1
30,0,16.31497287008562,2,2,3,28.89685249210585,13.376598595794235,1,0,0,0,0,0
27,1,7.470193660767752,1,1,5,37.70539310016988,21.257506373034758,1,0,0,1,0,1
24,1,10.52998388307562,0,1,6,39.33206703851887,21.956182118595024,1,0,1,0,0,0
27,0,2.2460868882243834,4,6,8,54.45553246546755,5.21891117710016,1,2,1,0,0,1
20,0,0.051680296899647704,3,6,6,15.987976336644138,10.836481769274354,1,0,1,0,0,1
19,1,12.759704115865953,4,5,3,69.12466637859893,19.11906469614072,0,1,0,0,0,0
26,1,10.303503406674633,3,5,6,16.75665393045065,2.1208982455309853,0,0,0,0,0,0
25,0,11.870771382462944,2,5,1,31.030848210454753,10.846205632888697,0,2,0,1,1,1
30,1,15.874877007610326,3,1,4,50.33451306061541,16.043983988435773,0,2,0,0,0,0
29,0,12.932118268457202,2,2,6,79.64405615234773,29.88673479133916,1,2,0,0,1,1
27,0,3.4954688565475434,0,4,7,73.94692332387272,14.236006878673223,0,1,0,1,0,1
24,0,7.215450382211996,3,5,10,64.55343564105223,24.48170271342971,0,0,1,0,0,1
26,0,18.11782209575521,4,2,3,15.577326058017016,12.962018551998533,0,0,1,1,1,1
21,0,15.39889400503358,2,3,9,54.70453456155777,23.891721678591267,1,0,0,0,0,0
30,1,11.132741158734344,4,5,7,8.744650179988545,17.86244404860325,0,1,1,0,0,0
21,1,5.112899956185446,1,4,1,37.73631767966508,26.59786324507195,1,1,0,1,0,1
18,1,6.041210036695901,2,3,2,41.35165302899592,12.328276570503297,1,2,0,0,0,1
25,1,14.63916135171269,3,3,1,3.9811439445753827,18.129132594644368,1,2,1,0,0,0
29,0,17.023485217055416,2,4,9,27.398809946997183,18.900560418564822,0,0,0,0,0,0
20,0,13.428493390612289,4,5,9,95.56494672664894,12.5214882540142,1,1,1,1,0,1
24,0,16.190599515368834,0,1,7,95.36326078296895,4.329361310624446,0,1,0,0,0,0
29,0,15.333122704008119,2,4,10,35.23270542525393,2.8067822073700666,0,0,0,0,0,0
19,1,2.9940793591391546,3,4,3,4.310010894832406,0.500146517988993,0,0,1,0,0,1
19,0,8.47889625826604,1,4,5,17.909493932818155,26.206027927356438,1,2,0,0,0,1
24,0,3.0596760165712533,0,3,4,39.221779343354015,7.094247367160836,1,2,0,0,0,1
23,1,4.704711696039697,1,2,7,94.77796979692297,6.345202478453041,0,2,0,1,0,1
20,1,17.38519249302105,2,1,9,14.119906353718491,22.081062012781967,1,0,1,0,0,0
26,1,9.457839312663642,4,5,2,76.35158436682123,9.600483392621753,1,0,0,1,1,1
27,1,10.707162036853218,4,5,8,10.868253937469207,15.181340772355098,1,2,0,0,0,0
30,0,3.5689193045554424,3,2,9,98.12575773912768,4.875331958923689,0,2,0,0,0,1
23,0,6.24543572097592,4,4,10,38.161649910913496,28.792371643859077,1,1,1,0,0,1
27,1,4.604923368557399,0,1,10,77.5234538899056,25.547442000517123,1,1,1,1,0,1
27,0,4.123723290368528,4,5,9,34.259108281113186,25.9136886889501,0,2,1,0,0,1
23,0,12.759215866319401,3,6,10,62.76688771588087,12.203212457160156,1,2,1,0,1,1
18,0,5.137676952914296,2,5,7,19.201608474003674,22.870836411215183,0,1,1,0,0,1
21,1,12.64030972040837,2,4,9,14.602101929696254,4.3162846616934045,1,2,0,0,0,0
27,0,1.169092282171078,4,6,9,93.80641395681313,0.25857007775340834,1,1,1,0,0,1
23,1,2.835487870542037,1,2,3,91.76472779044335,0.5991879773408437,1,1,1,0,0,1
23,0,5.490805080002508,2,1,4,88.74689402128824,17.598052122136814,1,1,0,0,0,1
28,0,11.940938337913833,4,2,2,62.543345016659345,13.661847157438224,1,0,1,0,0,0
29,0,13.516824901747519,3,2,10,80.82682112162783,15.540460467255592,1,0,0,0,0,0
22,1,8.854339335590542,4,1,3,6.903693691137491,0.22389421251658215,0,2,1,0,0,1
18,0,8.915818291544578,2,1,5,33.47890418906792,12.680598589722772,1,1,0,0,0,1
25,1,14.490337027972362,3,5,5,31.37031247571562,21.542044836025823,1,0,0,1,0,1
22,1,0.3164218353116488,4,5,6,63.56453219526132,13.280811059023076,1,2,1,0,0,1
29,1,6.821800489484411,0,1,7,35.59577734706405,21.966576189366666,0,2,1,0,1,1
29,0,16.374141142384655,3,6,7,14.85067816436808,6.9905689319050435,0,2,0,1,0,1
29,0,12.064388204267445,0,3,1,59.646707541354374,24.394260134451763,0,2,0,0,0,0
22,0,6.744542655108408,1,5,2,81.43839206690815,17.65293721360357,1,2,0,0,1,1
24,0,18.110495846593476,3,3,9,38.21234944599732,6.322892982897187,1,1,0,0,0,0
21,1,15.452454548987651,0,6,10,13.22687150984817,7.101614275614988,0,2,0,0,0,0
23,1,5.297908944734669,2,1,2,19.668819731282305,18.84091393708611,0,1,0,0,1,1
30,1,12.905796750514337,2,6,6,23.7483305169384,24.8981877963733,0,0,0,1,0,1
21,0,11.915014563779135,1,5,1,29.989759299453624,12.468833460874656,1,2,1,0,0,0
20,1,8.023758280779653,3,2,3,64.27950705063091,7.749012873827766,0,0,0,0,0,1
24,0,7.339121584096013,3,1,2,60.0945484537719,26.010348207318014,1,1,1,0,0,1
25,1,6.871209495514079,3,4,3,69.60798615670392,20.078048752525046,1,1,1,0,0,1
21,0,12.343115667912937,1,3,5,36.25019845315131,13.442564618492295,1,0,0,1,0,1
30,0,8.84819872961339,3,6,10,82.39976518799783,14.637005858379055,0,2,0,0,0,1
19,1,16.63726226502844,2,1,6,20.40876611557603,6.127694038091892,1,2,1,0,1,1
29,1,13.392052322679238,0,6,9,46.90407475181539,18.804078901945317,0,0,0,0,0,0
27,1,1.3986321141886826,2,1,10,80.09387215414303,10.76227531628666,0,0,0,0,0,1
20,1,12.80336447656332,2,5,4,18.015864773261924,29.869355300230477,0,0,1,0,0,0
18,0,5.4229487300036965,0,5,7,10.986311374078294,14.405505457856636,0,2,1,0,0,1
25,1,11.856239833068454,2,5,6,88.36839676879897,14.576568185688396,1,2,1,0,0,0
20,1,13.602638622069028,1,6,2,34.29296627591959,16.975553622320156,1,2,0,0,0,0
29,1,4.616583783080241,0,4,10,68.3870124909032,27.5026800935624,1,0,0,0,0,1
27,0,9.137172897607373,2,5,8,2.534860426393848,24.02454299579251,1,2,1,0,0,1
24,0,3.806497256381356,4,1,7,69.00468884094497,13.533902093935243,0,1,0,0,1,1
27,1,1.0467775157301662,2,5,7,31.61013115469705,21.56097797918388,0,0,1,0,0,1
22,0,7.5695284697173815,1,2,8,5.574085358744174,17.58706496342285,0,2,0,1,0,1
27,1,7.25888543691984,3,5,1,60.9812761548117,14.771011461037467,0,0,1,0,0,1
22,0,19.90960981408514,2,6,1,24.080381607317324,5.769473183530516,1,1,0,1,0,1
24,0,8.927047023952843,3,4,8,38.680724205188,13.918087903646727,0,1,1,0,0,1
26,0,6.671390989444008,4,2,4,8.058081228651359,7.37455761067724,1,0,0,0,0,1
29,0,11.609500134333492,2,6,5,14.716325109494532,27.44526449554964,0,0,0,0,0,0
22,1,1.7753478821553692,0,6,8,29.797723549584376,10.062204404890409,0,1,1,0,0,1
18,1,19.233314719096263,3,6,5,8.975950056015714,28.567920436001167,0,0,0,1,0,1
27,1,12.699200911820663,4,1,10,91.08262646863152,15.991658702841336,0,1,0,0,0,0
27,0,15.096756398816956,0,6,4,0.6047043183978418,18.94633136028481,1,1,1,0,0,0
18,1,3.409558763478351,0,1,6,48.38602188643114,16.28821333467983,1,2,0,0,0,1
19,1,8.189557060104079,0,6,5,12.324745813255145,3.8814185090010267,1,0,0,1,0,1
23,1,8.45378226792379,0,3,7,30.767908947794854,11.27463657023823,1,0,0,0,1,1
26,0,16.436128878021737,2,2,10,92.60595598182655,2.974383368328718,0,2,1,0,0,0
25,0,0.02473359518818885,2,3,7,16.169455327398687,18.68862132550145,0,1,1,0,0,1
30,0,6.017062167065101,2,6,4,96.58323197183326,13.406225856013167,1,0,1,0,0,1
22,1,19.624727486886076,4,2,5,20.579437698942172,23.339549147128103,1,2,1,0,0,0
18,1,9.497730870124371,4,2,3,74.15661084668295,6.614114429981095,0,2,1,0,0,1
30,1,7.6505256048801655,4,4,4,54.66772648973117,4.9369817528800475,0,0,0,0,0,1
24,0,2.396580040352927,1,3,4,88.44787275967592,12.189966928913034,1,2,0,0,0,1
22,0,19.483292572560313,4,4,3,55.399325550313094,27.797561496551435,1,1,1,0,0,0
23,1,0.40052711851648937,2,2,10,53.45592191563087,21.312654450372353,1,2,0,0,0,1
30,0,14.743604500144862,2,1,5,19.54580003683999,12.56770874378756,0,1,0,0,0,0
24,0,15.371996095770168,1,2,5,16.62293620516587,15.518165092629317,1,1,0,0,1,1
20,0,4.873134321277332,1,4,7,91.64891511155142,2.52639033531295,1,0,0,0,1,1
29,0,13.431168872260745,4,3,4,32.78381988500341,29.537276891283394,1,2,1,0,0,0
27,1,1.8585828875877985,3,6,4,37.20822549628959,19.992219140847567,1,1,1,1,0,1
20,0,5.140945328641598,1,6,9,75.98236584283885,8.562122053902675,1,1,0,0,0,1
22,0,15.7580397658453,0,3,6,33.882348242280734,17.57425182645733,0,2,0,1,0,1
23,0,17.293723840670804,2,6,4,95.20624466390028,3.284470982069819,1,1,1,0,1,1
26,0,12.169728253195826,0,6,2,73.79277689988002,28.975100064227508,0,2,0,1,0,1
30,1,10.136768636409652,2,4,6,59.742924257342,5.243549636500978,1,0,0,0,0,0
29,1,3.186080412379606,2,3,2,88.08951605447525,19.440909541656424,1,1,0,0,0,1
22,0,1.2621806615830033,1,5,5,4.960590834948276,7.363633876167913,1,1,1,0,0,1
18,0,2.3529805694711725,1,1,6,25.706269218920873,21.526841479456074,0,2,1,0,0,1
21,0,4.547146001921975,0,1,4,46.50363342209099,23.304641017208432,0,2,0,0,0,1
22,0,6.833490037938416,2,6,3,22.6978539471521,20.202591867342978,0,2,0,0,0,1
29,0,7.618190510219744,0,1,7,74.39051873021519,18.434983807655776,1,2,0,0,0,1
27,0,6.926435371780071,3,3,2,91.92080310537251,26.77407281856035,1,1,0,0,0,1
27,1,4.7811066439453125,0,3,6,42.37701199309234,2.3588013296927413,0,0,0,0,0,1
22,0,10.194484935033962,4,2,4,34.2132600111895,9.927442973405856,0,0,0,0,0,0
24,1,16.505722164657936,0,2,6,96.15507321375662,7.448624388925379,1,0,1,0,0,0
21,1,5.594070769429584,4,1,4,44.485243282754084,29.640418861962647,0,0,1,1,0,1
18,0,18.847740382044663,4,5,4,48.90484004492832,11.681693390006204,1,2,0,0,0,0
22,1,17.466733234476955,4,2,4,35.164987234190534,21.978380977211962,0,1,1,0,0,0
24,1,3.235284227042192,3,2,9,90.95484730121383,20.541754916430136,0,1,0,0,0,1
27,1,15.72551913514189,0,3,7,56.89554832818507,6.362437124321332,0,1,0,0,0,0
27,1,11.491747646355332,0,5,3,76.21745871816447,7.169930406346539,1,2,1,0,0,0
23,1,11.331507243428371,3,6,3,81.18067183508863,8.438536906591024,1,1,1,0,0,0
22,1,7.820855261163489,2,1,6,34.18490419172582,12.333818347781376,0,2,0,0,0,1
21,0,10.023059983640195,1,2,6,43.369433132038004,7.029751969515804,1,1,0,0,0,0
19,1,7.943575548584221,0,5,4,84.84717744062647,0.5895444824054341,1,0,1,0,1,1
21,1,10.794652375198856,1,5,9,36.32553516758102,26.381791704215864,1,2,1,0,0,0
27,1,12.559001055452716,3,1,4,79.39351334518513,28.96829494142652,1,1,0,0,0,0
27,0,13.486076128180969,2,5,9,94.09923225744372,10.247111610947039,0,0,0,1,1,1
20,1,10.649623851188522,2,5,4,62.3210373068007,10.155206382764186,1,0,0,0,0,0
27,0,14.428441346574633,2,5,2,74.16272874518889,0.2127543832311296,1,0,1,0,0,0
18,1,2.825560985510116,3,2,2,80.50973120411349,20.40752064991122,0,2,0,0,0,1
25,0,4.239649818044771,4,1,5,84.50396488966425,24.763196872458863,1,2,1,0,0,1
22,0,16.374700081485404,4,5,4,39.505333785679596,4.398249010800095,1,1,0,0,0,0
30,1,6.450559556928304,1,5,7,5.126345917599817,4.789990481014522,1,0,1,0,0,1
21,1,0.45787649952240494,4,2,5,40.187627123673956,23.70249749914313,0,1,1,0,0,1
25,0,3.075822993360622,4,1,6,67.37562297840898,18.48872245062434,0,1,1,0,0,1
24,1,4.472288689926225,2,3,10,45.03503857807928,1.3458167288315104,1,0,1,0,0,1
19,0,19.146457757891746,2,2,4,74.89631508603985,18.676409713868452,1,1,0,1,0,1
18,0,11.460828578616987,1,1,2,35.69824294686639,9.267531685312981,0,2,1,0,0,0
29,0,18.654614809525096,0,5,10,63.474414110402954,11.061754664125377,0,1,1,0,0,0
28,0,11.503267009932499,1,1,9,18.641980485397458,23.091942548906406,0,0,1,0,0,0
21,0,9.587088802757036,1,1,10,74.93694366449569,24.328055780178317,1,2,0,1,0,1
25,1,6.274553823881921,3,6,7,54.56959688130259,12.01069880519492,1,2,0,1,0,1
29,0,12.127418888667512,3,1,4,20.40643885466006,28.414588080190644,0,1,0,1,0,1
19,0,2.7839604923505967,1,3,3,29.191117349780725,12.193881538562167,1,1,0,0,0,1
20,1,17.96523254585412,1,1,10,74.86087085818323,23.1550810569033,1,2,0,1,1,1
29,0,16.586648102825674,1,3,3,48.26012356615207,14.516317936927772,1,1,0,0,0,0
18,1,6.350628957534741,4,5,9,21.60314403930722,26.92596979566252,1,0,1,0,0,1
18,1,19.055950552025887,3,3,5,96.72711903702977,27.23283730950536,1,1,1,1,0,1
30,1,16.504015348311363,1,5,3,71.51250198168879,2.6225042361325155,1,1,1,0,0,0
20,0,13.326137716700794,2,5,5,95.71348325397962,28.09479993930677,1,2,0,0,0,0
28,0,2.435238222505496,2,3,2,42.71050453603432,24.76604524561247,0,1,1,0,0,1
22,0,9.564680460961446,4,2,4,47.51003406917205,23.739321429380006,0,1,1,0,1,1
29,1,10.122151096935017,4,4,10,89.79552161850192,6.027340190565673,0,1,0,0,0,0
20,0,4.651027167307602,0,1,2,52.504934024538464,24.153576262639948,0,0,1,0,0,1
18,1,1.599307887186039,0,6,2,70.72789119056672,25.503982040551104,0,1,0,0,0,1
18,0,15.534472609433854,0,4,8,25.217287749552998,8.674510033624529,0,0,1,1,0,1
25,1,2.4407010424879005,4,1,1,44.67264687026405,28.567802350869712,0,0,0,0,0,1
27,0,11.885815011235493,4,1,7,12.34498658103551,1.4958043919749275,0,0,0,0,0,0
28,0,18.72898347767321,4,5,5,20.59800358769617,4.49727759741419,0,0,0,0,0,0
29,0,17.52210385196085,2,1,8,0.0943415267631087,16.12743414154543,1,2,1,0,0,0
30,1,5.555052474985223,4,6,1,3.926505164866023,17.273774133669292,1,0,1,0,1,1
30,1,17.028972751025307,2,1,7,97.72838231769293,19.354502499027102,0,1,0,0,0,0
29,0,0.006650122409788128,0,3,5,24.23536951367623,0.5090738794639937,1,0,0,0,1,1
19,0,0.35375619226514443,0,4,4,66.33107095040019,28.811003238663908,1,1,1,0,0,1
30,1,12.051063276857299,0,3,7,83.90996987996115,1.3376427820243197,0,0,1,0,0,0
20,1,7.29596438289059,1,6,10,55.066045923656425,4.291858581702072,0,2,0,0,0,1
19,1,7.729216823182943,1,1,2,15.31445000839562,0.4204355257817094,0,0,1,0,0,1
20,0,11.28882181357765,3,6,1,72.81164373361663,17.005752998822842,1,0,1,0,0,0
24,1,3.8356491118372116,3,5,1,60.025141009958304,27.968006517629167,1,2,1,0,0,1
